Topic	Document	Sequence	Cosine_value	Relevance
352	FT911-4458	145	0.5012099937900573	1
352	FT911-3403	146	0.4997758306452705	1
352	FT911-1250	147	0.49956052816272734	1
352	FT911-2457	148	0.4990043981212078	1
352	FT911-3169	149	0.4984567275760827	1
352	FT911-2142	150	0.4984292963489895	1
352	FT911-4066	151	0.4982781249653909	1
352	FT911-3021	152	0.4977584087576775	1
352	FT911-849	153	0.49756582688022233	1
352	FT911-3165	154	0.4969548071655489	1
352	FT911-1109	155	0.49659661193864396	1
352	FT911-4960	156	0.4965195892403401	1
352	FT911-4117	157	0.49583909047940455	1
352	FT911-2279	158	0.4950359418253306	1
352	FT911-5079	159	0.4949625876647379	1
352	FT911-3230	160	0.49400312701983645	1
352	FT911-2948	161	0.49375923884521195	1
352	FT911-4784	162	0.4936608008084266	1
352	FT911-1367	163	0.4936215650155504	1
352	FT911-4656	164	0.49206751838210677	1
352	FT911-3356	165	0.49184849808033976	1
352	FT911-5221	166	0.4912505377946528	1
352	FT911-4378	167	0.49121947036677543	1
352	FT911-4962	168	0.48938478370079497	1
352	FT911-5184	169	0.4893587868317638	1
352	FT911-5277	170	0.4893249640228759	1
352	FT911-4798	171	0.4890068553014693	1
352	FT911-4271	172	0.4886314447192823	1
352	FT911-1766	173	0.48860333082228524	1
352	FT911-4791	174	0.4878906697294014	1
352	FT911-2588	175	0.4877603557261799	1
352	FT911-686	176	0.4875933637576707	1
352	FT911-462	177	0.4875116960143871	1
352	FT911-4491	178	0.4872749255495032	1
352	FT911-2445	179	0.48714461788073427	1
352	FT911-4516	180	0.48682020490204864	1
352	FT911-1953	181	0.4865154484896441	1
352	FT911-471	182	0.4863366586938438	1
352	FT911-2696	183	0.48586862786264207	1
352	FT911-3729	184	0.4856967532732819	1
352	FT911-2040	185	0.48517600967368874	1
352	FT911-261	186	0.484633937567009	1
352	FT911-2456	187	0.48449339587678236	1
352	FT911-3535	188	0.4843724671344502	1
352	FT911-2693	189	0.48432485352763344	1
352	FT911-3354	190	0.4841674913267302	1
352	FT911-4194	191	0.4840564024120495	1
352	FT911-4119	192	0.4840139198119135	1
352	FT911-4019	193	0.4839247624216315	1
352	FT911-3769	194	0.4838577339045068	1
352	FT911-1004	195	0.48380860732469066	1
352	FT911-2561	196	0.48355228875949846	1
352	FT911-3567	197	0.48328177846819514	1
352	FT911-3494	198	0.4831457491734067	1
352	FT911-1002	199	0.48310161656029005	1
352	FT911-2517	200	0.48248774312351494	1
352	FT911-4193	201	0.4824618554479556	1
352	FT911-1480	202	0.4824052922769348	1
352	FT911-466	203	0.4824052922769348	1
352	FT911-739	204	0.48211463061012916	1
352	FT911-2293	205	0.48209859391319765	1
352	FT911-4887	206	0.48193233929288115	1
352	FT911-5232	207	0.48158665306446957	1
352	FT911-4894	208	0.48142573712399983	1
352	FT911-2818	209	0.48135179615940116	1
352	FT911-4479	210	0.4813146507448136	1
352	FT911-1301	211	0.48061234444214207	1
352	FT911-4389	212	0.48030526923255445	1
352	FT911-469	213	0.47986245697923124	1
352	FT911-1017	214	0.47943795104761455	1
352	FT911-1958	215	0.47885371340798777	1
352	FT911-1388	216	0.4786310845226991	1
352	FT911-4168	217	0.4780579044411261	1
352	FT911-4786	218	0.47798454231367093	1
352	FT911-4531	219	0.47788395275569084	1
352	FT911-2191	220	0.47759116853339306	1
352	FT911-3441	221	0.4775664507399869	1
352	FT911-313	222	0.47742894174566763	1
352	FT911-2109	223	0.4773581955599657	1
352	FT911-2587	224	0.4772131905560397	1
352	FT911-418	225	0.4769563292072371	1
352	FT911-3360	226	0.4766403392046559	1
352	FT911-3640	227	0.4752556445251818	1
352	FT911-1968	228	0.475131033748066	1
352	FT911-1300	229	0.47504839695406353	1
352	FT911-308	230	0.47502792073104666	1
352	FT911-738	231	0.47490838050363154	1
352	FT911-46	232	0.47480444267754246	1
352	FT911-297	233	0.4746336586577858	1
352	FT911-902	234	0.47451543454942774	1
352	FT911-3915	235	0.47434295653345027	1
352	FT911-2652	236	0.47429247232894106	1
352	FT911-1924	237	0.4740885577789004	1
352	FT911-1491	238	0.47406960072120685	1
352	FT911-3018	239	0.47403441446460653	1
352	FT911-3925	240	0.4738805174310099	1
352	FT911-2757	241	0.47350574181861216	1
352	FT911-4447	242	0.4728257257980674	1
352	FT911-2454	243	0.47280334978553573	1
352	FT911-4178	244	0.4726964750772934	1
352	FT911-740	245	0.4725305094719435	1
352	FT911-1981	246	0.4725305094719435	1
352	FT911-2228	247	0.4725305094719435	1
352	FT911-2740	248	0.47223176851265214	1
352	FT911-4072	249	0.47221664475023045	1
352	FT911-797	250	0.4722137825552857	1
352	FT911-3986	251	0.47215918597582973	1
352	FT911-1477	252	0.4719524683369376	1
352	FT911-2572	253	0.4717422349226402	1
352	FT911-3006	254	0.47160927584685763	1
352	FT911-4195	255	0.47002173995534013	1
352	FT911-1122	256	0.46990954008982794	1
352	FT911-511	257	0.46981528897595093	1
352	FT911-3434	258	0.46965509785012693	1
352	FT911-3876	259	0.46957013117951124	1
352	FT911-2618	260	0.4695658776556615	1
352	FT911-5296	261	0.4695276490341288	1
352	FT911-1697	262	0.4691599055586029	1
352	FT911-226	263	0.46893817592194653	1
352	FT911-2819	264	0.46836745460462487	1
352	FT911-792	265	0.4682500624950098	1
352	FT911-1295	266	0.46795886389648456	1
352	FT911-807	267	0.4678179413849918	1
352	FT911-3115	268	0.4677142124370136	1
352	FT911-665	269	0.46767391589475804	1
352	FT911-2119	270	0.46764059239319844	1
352	FT911-2756	271	0.46761184305863346	1
352	FT911-3951	272	0.46744034407559687	1
352	FT911-1595	273	0.46735227757325115	1
352	FT911-2277	274	0.4669110306812855	1
352	FT911-2420	275	0.46678562231187065	1
352	FT911-2422	276	0.4666327761056497	1
352	FT911-3019	277	0.4665146205423759	1
352	FT911-2373	278	0.4662384108396375	1
352	FT911-3312	279	0.4656832447202553	1
352	FT911-1078	280	0.4649682572422041	1
352	FT911-3401	281	0.464940495708551	1
352	FT911-559	282	0.4647753681356206	1
352	FT911-3432	283	0.464668391051662	1
352	FT911-3693	284	0.4645179795420761	1
352	FT911-4348	285	0.46435183174277617	1
352	FT911-3726	286	0.46342020146822827	1
352	FT911-4814	287	0.4634094551266368	1
352	FT911-804	288	0.4630478468811364	1
352	FT911-4467	289	0.46253817246977563	1
352	FT911-932	290	0.4618770333376585	1
352	FT911-141	291	0.4617172050337463	1
352	FT911-2343	292	0.4616967172822789	1
352	FT911-255	293	0.4616541218662937	1
352	FT911-2451	294	0.4612765979148118	1
352	FT911-2152	295	0.46075207170706284	1
352	FT911-4801	296	0.4603373486304219	1
352	FT911-2698	297	0.46016606429693224	1
352	FT911-3856	298	0.4600990026395652	1
352	FT911-4179	299	0.4594525191633422	1
352	FT911-1529	300	0.45912298170090987	1
352	FT911-2176	301	0.4587875012174566	1
352	FT911-1593	302	0.45771535480505177	1
352	FT911-3776	303	0.457686331753737	1
352	FT911-4027	304	0.4573474214065528	1
352	FT911-2513	305	0.4569014937706072	1
352	FT911-2383	306	0.4568203472521669	1
352	FT911-1720	307	0.4565978975405028	1
352	FT911-56	308	0.4563719471334242	1
352	FT911-2691	309	0.45574106579698676	1
352	FT911-768	310	0.45566648502233414	1
352	FT911-2548	311	0.45544167321249845	1
352	FT911-3370	312	0.4553969831875456	1
352	FT911-633	313	0.4547386648184776	1
352	FT911-1526	314	0.4545666703276193	1
352	FT911-4735	315	0.4544209277801945	1
352	FT911-2617	316	0.45422425092082214	1
352	FT911-2951	317	0.4534245725214101	1
352	FT911-1198	318	0.45303845492616357	1
352	FT911-2791	319	0.45277740506690495	1
352	FT911-1248	320	0.4524384002004705	1
352	FT911-3913	321	0.4522515842067365	1
352	FT911-4794	322	0.4513618922675805	1
352	FT911-1963	323	0.45131642423480206	1
352	FT911-420	324	0.4506765458906209	1
352	FT911-3785	325	0.4505318457051311	1
352	FT911-5175	326	0.4504005902104231	1
352	FT911-1299	327	0.4491264009990641	1
352	FT911-2997	328	0.4490885883062111	1
352	FT911-5186	329	0.44859926876936657	1
352	FT911-4102	330	0.4485302506292652	1
352	FT911-1651	331	0.4474494289863376	1
352	FT911-4840	332	0.44730940648079276	1
352	FT911-480	333	0.4471665178255444	1
352	FT911-3868	334	0.4471665178255444	1
352	FT911-1222	335	0.4470724464718129	1
352	FT911-1043	336	0.4470215396963349	1
352	FT911-1005	337	0.44683188681638036	1
352	FT911-5178	338	0.446710317484099	1
352	FT911-3448	339	0.4466586600935811	1
352	FT911-4901	340	0.4463509336852727	1
352	FT911-134	341	0.4463131214022696	1
352	FT911-3737	342	0.4463073134187245	1
352	FT911-2131	343	0.4461619304857588	1
352	FT911-2641	344	0.44614430843947417	1
352	FT911-1115	345	0.44614430843947417	1
352	FT911-3865	346	0.44609496105789354	1
352	FT911-2386	347	0.4457731750074601	1
352	FT911-4572	348	0.4456855765371441	1
352	FT911-2465	349	0.4455221493904265	1
352	FT911-2197	350	0.4453026666023282	1
352	FT911-3720	351	0.4452436083969115	1
352	FT911-3408	352	0.44515775151651416	1
352	FT911-1934	353	0.4450547454998598	1
352	FT911-221	354	0.44463509453990085	1
352	FT911-1948	355	0.444441416230052	1
352	FT911-2387	356	0.44428935556336696	1
352	FT911-3585	357	0.44386440975454905	1
352	FT911-38	358	0.443804216167313	1
352	FT911-2937	359	0.443138867777006	1
352	FT911-2054	360	0.44310495145179596	1
352	FT911-3947	361	0.44308263586618657	1
352	FT911-5005	362	0.44284800598589996	1
352	FT911-3891	363	0.44277168902538866	1
352	FT911-1384	364	0.4424243865899534	1
352	FT911-4381	365	0.44210725314168153	1
352	FT911-2000	366	0.4418641050594644	1
352	FT911-2082	367	0.4418395419964594	1
352	FT911-3635	368	0.4418325404777727	1
352	FT911-788	369	0.441724816286885	1
352	FT911-4255	370	0.44160058151101633	1
352	FT911-2798	371	0.44159808337153345	1
352	FT911-4559	372	0.44072412005212713	1
352	FT911-4660	373	0.44071607489521797	1
352	FT911-2535	374	0.4406975887241758	1
352	FT911-3730	375	0.44065052773606783	1
352	FT911-5333	376	0.44065052773606783	1
352	FT911-368	377	0.44065052773606783	1
352	FT911-3787	378	0.44029828704331775	1
352	FT911-5211	379	0.44009828490743363	1
352	FT911-2591	380	0.4400128117048429	1
352	FT911-1013	381	0.43988586666279206	1
352	FT911-182	382	0.4396972380945693	1
352	FT911-307	383	0.439581442056311	1
352	FT911-2334	384	0.4394341206401949	1
352	FT911-376	385	0.4390223489679999	1
352	FT911-5350	386	0.43894742244721496	1
352	FT911-1318	387	0.43882746002426176	1
352	FT911-371	388	0.4387330276109478	1
352	FT911-2663	389	0.4386213401095342	1
352	FT911-2447	390	0.43852372040982246	1
352	FT911-1965	391	0.4380867480438245	1
352	FT911-4966	392	0.43785943914810616	1
352	FT911-2784	393	0.43761062773460535	1
352	FT911-756	394	0.43758374187881643	1
352	FT911-4778	395	0.4374286138386873	1
352	FT911-4653	396	0.43708280100607055	1
352	FT911-2915	397	0.4367551247469348	1
352	FT911-4327	398	0.43668580621544706	1
352	FT911-5118	399	0.4362721987760352	1
352	FT911-2957	400	0.43624414915317034	1
352	FT911-1619	401	0.43613326640152367	1
352	FT911-2694	402	0.4358585098931737	1
352	FT911-3756	403	0.43538537111420994	1
352	FT911-3009	404	0.4353508582734446	1
352	FT911-873	405	0.4352884663171177	1
352	FT911-1092	406	0.4352687849165967	1
352	FT911-3405	407	0.4350932116582009	1
352	FT911-3366	408	0.43500036316447754	1
352	FT911-4553	409	0.4347343013568836	1
352	FT911-3663	410	0.4346752376457744	1
352	FT911-2087	411	0.4344703249141927	1
352	FT911-5031	412	0.4344089830496154	1
352	FT911-1971	413	0.4343787758491251	1
352	FT911-2521	414	0.43434741166830726	1
352	FT911-5317	415	0.4342100940347235	1
352	FT911-2896	416	0.4340334828115988	1
352	FT911-4520	417	0.43401828808059023	1
352	FT911-936	418	0.4338642465007425	1
352	FT911-1114	419	0.4337767282591465	1
352	FT911-397	420	0.4336687019607467	1
352	FT911-186	421	0.43361086016869904	1
352	FT911-2384	422	0.4333217379699694	1
352	FT911-4040	423	0.4332696199562397	1
352	FT911-1629	424	0.4331427664432188	1
352	FT911-3767	425	0.43310665260593406	1
352	FT911-2576	426	0.43285436721387127	1
352	FT911-3642	427	0.4328481974625069	1
352	FT911-3503	428	0.4326424342857216	1
352	FT911-1845	429	0.43249682614858154	1
352	FT911-4947	430	0.43216875293678253	1
352	FT911-112	431	0.4318697024398407	1
352	FT911-4638	432	0.4315255087680582	1
352	FT911-5332	433	0.4315245883017821	1
352	FT911-1980	434	0.43134252503006354	1
352	FT911-385	435	0.4311936130538006	1
352	FT911-5053	436	0.4309781518017054	1
352	FT911-1134	437	0.4309671601846715	1
352	FT911-3732	438	0.4307128180394484	1
352	FT911-14	439	0.43064904806266974	1
352	FT911-4896	440	0.4302702948044873	1
352	FT911-2468	441	0.43022303537798817	1
352	FT911-5251	442	0.4297788760678528	1
352	FT911-5248	443	0.429527994872302	1
352	FT911-4289	444	0.42937780974241063	1
352	FT911-821	445	0.42930197155866745	1
352	FT911-1462	446	0.4291405114764947	1
352	FT911-59	447	0.42907021162275294	1
352	FT911-3439	448	0.4290653425522031	1
352	FT911-4884	449	0.42897888234357295	1
352	FT911-1792	450	0.428894971153715	1
352	FT911-5098	451	0.4282143379624629	1
352	FT911-770	452	0.42821091785178117	1
352	FT911-1504	453	0.4281540038817979	1
352	FT911-848	454	0.42814115609195447	1
352	FT911-2932	455	0.4280961597992071	1
352	FT911-501	456	0.42804603832585025	1
352	FT911-2041	457	0.42798740369275473	1
352	FT911-2835	458	0.4279743830533703	1
352	FT911-3727	459	0.4278713970072587	1
352	FT911-3659	460	0.4278353963591816	1
352	FT911-2621	461	0.4277153748764043	1
352	FT911-4970	462	0.42756786392555873	1
352	FT911-2533	463	0.4275604514478077	1
352	FT911-2173	464	0.4272791548658671	1
352	FT911-3259	465	0.42715332325680144	1
352	FT911-2940	466	0.4271416271029782	1
352	FT911-1276	467	0.4271014615778327	1
352	FT911-1581	468	0.4269143005087621	1
352	FT911-3273	469	0.42688630430966756	1
352	FT911-4172	470	0.42678575461891666	1
352	FT911-3694	471	0.4267597051889961	1
352	FT911-3117	472	0.426686316711946	1
352	FT911-4574	473	0.42664088169773673	1
352	FT911-800	474	0.4265455432599874	1
352	FT911-1455	475	0.4265146678668876	1
352	FT911-1617	476	0.42645230928075273	1
352	FT911-3867	477	0.42619885151230974	1
352	FT911-1218	478	0.4259888365526906	1
352	FT911-1296	479	0.4255637453681584	1
352	FT911-3646	480	0.4252357663071178	1
352	FT911-1069	481	0.4250894236385636	1
352	FT911-5117	482	0.4249149102447647	1
352	FT911-5364	483	0.4248668462433828	1
352	FT911-3148	484	0.42477833532350756	1
352	FT911-3724	485	0.4247421368760705	1
352	FT911-2555	486	0.4243233456384838	1
352	FT911-3961	487	0.4242206436732542	1
352	FT911-2625	488	0.4239042082223831	1
352	FT911-1303	489	0.4238720306518657	1
352	FT911-3437	490	0.42384491057414897	1
352	FT911-765	491	0.4237845058277133	1
352	FT911-3406	492	0.42351139625809225	1
352	FT911-3534	493	0.4234269636484639	1
352	FT911-4497	494	0.423411528817165	1
352	FT911-994	495	0.423396240281183	1
352	FT911-1305	496	0.4233801014200442	1
352	FT911-3939	497	0.4233059606923316	1
352	FT911-3654	498	0.42298498123679384	1
352	FT911-2177	499	0.4229221833077268	1
352	FT911-1539	500	0.42240233833589885	1
352	FT911-512	501	0.4223491920555808	1
352	FT911-4789	502	0.4222693054627833	1
352	FT911-252	503	0.4221526567001818	1
352	FT911-625	504	0.42186084375982136	1
352	FT911-908	505	0.42171287028064447	1
352	FT911-4640	506	0.4216979373741066	1
352	FT911-3440	507	0.4214634353126304	1
352	FT911-904	508	0.42139292837639786	1
352	FT911-1407	509	0.4210139979185047	1
352	FT911-351	510	0.4209479866286116	1
352	FT911-2421	511	0.4209293747426539	1
352	FT911-2122	512	0.4205000031844104	1
352	FT911-315	513	0.4204932522884306	1
352	FT911-2084	514	0.4201587277837179	1
352	FT911-3349	515	0.42008228024064476	1
352	FT911-2774	516	0.4198943249005731	1
352	FT911-5357	517	0.4198812813271814	1
352	FT911-1673	518	0.41986524684511667	1
352	FT911-1928	519	0.4198527204424736	1
352	FT911-2994	520	0.419549393033809	1
352	FT911-4650	521	0.41933179034901336	1
352	FT911-5294	522	0.41931500823593054	1
352	FT911-3013	523	0.4192075691646115	1
352	FT911-4877	524	0.41869507714463766	1
352	FT911-1681	525	0.41859403039062926	1
352	FT911-3562	526	0.41843522315048404	1
352	FT911-1798	527	0.4184313816401298	1
352	FT911-4961	528	0.4183886052188578	1
352	FT911-801	529	0.4182802472584982	1
352	FT911-2523	530	0.41791224239920116	1
352	FT911-2991	531	0.41785123289926385	1
352	FT911-4872	532	0.41768140688138305	1
352	FT911-1070	533	0.41744866912431244	1
352	FT911-5096	534	0.41714302221094557	1
352	FT911-3258	535	0.417021747970978	1
352	FT911-697	536	0.41697554254720454	1
352	FT911-1598	537	0.4166395468849845	1
352	FT911-2376	538	0.41652898418485984	1
352	FT911-399	539	0.41639427696433046	1
352	FT911-2557	540	0.41634772745614823	1
352	FT911-106	541	0.41606984864776086	1
352	FT911-4571	542	0.41587345757323013	1
352	FT911-3100	543	0.4154966495432995	1
352	FT911-4651	544	0.41483072074707456	1
352	FT911-2107	545	0.4147811743741542	1
352	FT911-2222	546	0.41449444293329807	1
352	FT911-1308	547	0.41443853954785537	1
352	FT911-4799	548	0.41425688647633446	1
352	FT911-2923	549	0.41420384151415784	1
352	FT911-354	550	0.4141840149986339	1
352	FT911-1947	551	0.41404485568722366	1
352	FT911-276	552	0.413815995879092	1
352	FT911-1553	553	0.4134011824519481	1
352	FT911-4014	554	0.41330997145995013	1
352	FT911-91	555	0.41319584265243564	1
352	FT911-789	556	0.4131501915009378	1
352	FT911-2979	557	0.41275884339725044	1
352	FT911-1042	558	0.412750674726143	1
352	FT911-3417	559	0.41264211091116487	1
352	FT911-2564	560	0.4125989083075038	1
352	FT911-417	561	0.41220623029501163	1
352	FT911-1418	562	0.4121289338970305	1
352	FT911-4092	563	0.41198719016805513	1
352	FT911-4489	564	0.4118666513789294	1
352	FT911-2453	565	0.41181351502635644	1
352	FT911-3496	566	0.4115281578867587	1
352	FT911-1307	567	0.41141905703576015	1
352	FT911-213	568	0.4113640306254083	1
352	FT911-862	569	0.41113980305429704	1
352	FT911-2602	570	0.41107462553198615	1
352	FT911-248	571	0.41081024685673184	1
352	FT911-2060	572	0.4107702427707882	1
352	FT911-530	573	0.4106740130810454	1
352	FT911-1273	574	0.4104284178975549	1
352	FT911-382	575	0.41036525433936966	1
352	FT911-4796	576	0.41001629609364104	1
352	FT911-2392	577	0.40966137518508294	1
352	FT911-4636	578	0.40964528823083135	1
352	FT911-2569	579	0.40962584654432727	1
352	FT911-4263	580	0.4095030113525635	1
352	FT911-794	581	0.4092887881155332	1
352	FT911-2674	582	0.4092226961509523	1
352	FT911-5015	583	0.4091548518658339	1
352	FT911-4026	584	0.40913336054514765	1
352	FT911-1003	585	0.40902251632622993	1
352	FT911-135	586	0.40893575698433715	1
352	FT911-3624	587	0.40879172230366184	1
352	FT911-4120	588	0.4087347871548187	1
352	FT911-2699	589	0.40846451756736224	1
352	FT911-1137	590	0.4084267688188169	1
352	FT911-328	591	0.40838127733909857	1
352	FT911-2645	592	0.40794046468884043	1
352	FT911-3530	593	0.4077675399766589	1
352	FT911-2964	594	0.4075989231842017	1
352	FT911-601	595	0.4075985834840432	1
352	FT911-2339	596	0.4074590436801664	1
352	FT911-1950	597	0.40741153619377407	1
352	FT911-4772	598	0.4073387053063771	1
352	FT911-3372	599	0.4069568294748689	1
352	FT911-4025	600	0.40672451280403177	1
352	FT911-4734	601	0.4064974551929078	1
352	FT911-5091	602	0.4063180278714662	1
352	FT911-4622	603	0.40624327409322936	1
352	FT911-2100	604	0.40606575479883045	1
352	FT911-1336	605	0.40599023105780774	1
352	FT911-4365	606	0.405879606809175	1
352	FT911-2187	607	0.4057078827053001	1
352	FT911-2116	608	0.4056982382726109	1
352	FT911-1879	609	0.4056748921811343	1
352	FT911-5325	610	0.4054889175757216	1
352	FT911-3276	611	0.40539253325156327	1
352	FT911-4466	612	0.40526410150762404	1
352	FT911-1584	613	0.4046540933986731	1
352	FT911-1461	614	0.4046540933986731	1
352	FT911-721	615	0.40427635112313415	1
352	FT911-366	616	0.4040744052171659	1
352	FT911-287	617	0.40404195507792257	1
352	FT911-2085	618	0.4037531799758436	1
352	FT911-4582	619	0.4026627914229528	1
352	FT911-1991	620	0.4022873196436251	1
352	FT911-4384	621	0.40218243802132897	1
352	FT911-2145	622	0.40199608153396804	1
352	FT911-2851	623	0.4019012896945475	1
352	FT911-5041	624	0.4016167657643602	1
352	FT911-5156	625	0.40122775120611187	1
352	FT911-1690	626	0.40121114117341156	1
352	FT911-3274	627	0.4009796515159738	1
352	FT911-2695	628	0.4008801882474314	1
352	FT911-4493	629	0.40081832498360626	1
352	FT911-1225	630	0.40077844291761194	1
352	FT911-2053	631	0.40062518866976815	1
352	FT911-2476	632	0.4005017594039383	1
352	FT911-1534	633	0.4003408019423819	1
352	FT911-2653	634	0.4	1
352	FT911-969	635	0.4	1
352	FT911-2129	636	0.4	1
352	FT911-612	637	0.4	1
352	FT911-266	638	0.4	1
352	FT911-4171	639	0.4	1
352	FT911-4166	640	0.4	1
352	FT911-1876	641	0.4	1
352	FT911-841	642	0.4	1
352	FT911-2815	643	0.4	1
