Topic	Document	Sequence	Cosine_value	Relevance
352	FT911-377	141	0.6245270544958632	1
352	FT911-1581	142	0.6245270544958632	1
352	FT911-908	143	0.6245270544958632	1
352	FT911-1539	144	0.6245270544958632	1
352	FT911-788	145	0.6245270544958632	1
352	FT911-331	146	0.6245270544958632	1
352	FT911-3951	147	0.6245270544958632	1
352	FT911-3358	148	0.6245270544958632	1
352	FT911-188	149	0.6245270544958632	1
352	FT911-3949	150	0.6245270544958632	1
352	FT911-2740	151	0.6245270544958632	1
352	FT911-1065	152	0.6245270544958632	1
352	FT911-2798	153	0.6245270544958632	1
352	FT911-4193	154	0.6245270544958632	1
352	FT911-2916	155	0.6245270544958632	1
352	FT911-4877	156	0.6240357692226882	1
352	FT911-1308	157	0.6235121917231972	1
352	FT911-2067	158	0.6235121917231972	1
352	FT911-4901	159	0.6235121917231972	1
352	FT911-14	160	0.6235121917231972	1
352	FT911-1526	161	0.6235121917231972	1
352	FT911-3402	162	0.6235121917231972	1
352	FT911-315	163	0.6235121917231972	1
352	FT911-2721	164	0.6235121917231972	1
352	FT911-1953	165	0.6235121917231972	1
352	FT911-1301	166	0.6235121917231972	1
352	FT911-3440	167	0.6235121917231972	1
352	FT911-4466	168	0.6235121917231972	1
352	FT911-4660	169	0.6235121917231972	1
352	FT911-3543	170	0.6235121917231972	1
352	FT911-3567	171	0.6235121917231972	1
352	FT911-4956	172	0.6235121917231972	1
352	FT911-501	173	0.6235121917231972	1
352	FT911-626	174	0.6231810181271518	1
352	FT911-1593	175	0.6231810181271518	1
352	FT911-778	176	0.6231810181271518	1
352	FT911-512	177	0.6231810181271518	1
352	FT911-3787	178	0.6231810181271518	1
352	FT911-4852	179	0.6231810181271518	1
352	FT911-2142	180	0.6231810181271518	1
352	FT911-1980	181	0.6231810181271518	1
352	FT911-3856	182	0.6231810181271518	1
352	FT911-2456	183	0.6231810181271518	1
352	FT911-4793	184	0.6231810181271518	1
352	FT911-4102	185	0.6231810181271518	1
352	FT911-3912	186	0.6220967166926585	1
352	FT911-3403	187	0.6220967166926585	1
352	FT911-4962	188	0.6220967166926585	1
352	FT911-2244	189	0.6220967166926585	1
352	FT911-54	190	0.6220967166926585	1
352	FT911-3595	191	0.6220967166926585	1
352	FT911-2970	192	0.6220967166926585	1
352	FT911-5295	193	0.6220967166926585	1
352	FT911-1500	194	0.6220967166926585	1
352	FT911-1296	195	0.6220967166926585	1
352	FT911-3606	196	0.6220967166926585	1
352	FT911-3349	197	0.6220967166926585	1
352	FT911-376	198	0.6220967166926585	1
352	FT911-5077	199	0.6220967166926585	1
352	FT911-2473	200	0.6220967166926585	1
352	FT911-520	201	0.6220967166926585	1
352	FT911-1715	202	0.6220967166926585	1
352	FT911-1863	203	0.6220967166926585	1
352	FT911-4762	204	0.6220967166926585	1
352	FT911-115	205	0.6220967166926585	1
352	FT911-5196	206	0.6220967166926585	1
352	FT911-3986	207	0.6220967166926585	1
352	FT911-5069	208	0.6220967166926585	1
352	FT911-2145	209	0.6220967166926585	1
352	FT911-1879	210	0.6220967166926585	1
352	FT911-5342	211	0.6220967166926585	1
352	FT911-5248	212	0.6220967166926585	1
352	FT911-1675	213	0.6220967166926585	1
352	FT911-1682	214	0.6220967166926585	1
352	FT911-3973	215	0.6220967166926585	1
352	FT911-3853	216	0.6220967166926585	1
352	FT911-3166	217	0.6220967166926585	1
352	FT911-3891	218	0.6220967166926585	1
352	FT911-5076	219	0.6220967166926585	1
352	FT911-3458	220	0.6220967166926585	1
352	FT911-3253	221	0.6220967166926585	1
352	FT911-4531	222	0.6213417670973231	1
352	FT911-495	223	0.6213417670973231	1
352	FT911-5337	224	0.6213417670973231	1
352	FT911-481	225	0.6213417670973231	1
352	FT911-5186	226	0.6204969527605902	1
352	FT911-1768	227	0.6204969527605902	1
352	FT911-2519	228	0.6192939436678825	1
352	FT911-2277	229	0.6191743724230973	1
352	FT911-1480	230	0.6191743724230973	1
352	FT911-4737	231	0.6191743724230973	1
352	FT911-2892	232	0.6191743724230973	1
352	FT911-3730	233	0.6191743724230973	1
352	FT911-2368	234	0.6191743724230973	1
352	FT911-4572	235	0.6191743724230973	1
352	FT911-5333	236	0.6191743724230973	1
352	FT911-2822	237	0.6191743724230973	1
352	FT911-261	238	0.6191743724230973	1
352	FT911-466	239	0.6191743724230973	1
352	FT911-469	240	0.6191743724230973	1
352	FT911-264	241	0.6191743724230973	1
352	FT911-463	242	0.6191743724230973	1
352	FT911-1522	243	0.6191743724230973	1
352	FT911-370	244	0.6191743724230973	1
352	FT911-4194	245	0.6191743724230973	1
352	FT911-1004	246	0.6191743724230973	1
352	FT911-368	247	0.6191743724230973	1
352	FT911-2834	248	0.6191743724230973	1
352	FT911-274	249	0.6179205571282254	1
352	FT911-807	250	0.6179205571282254	1
352	FT911-2126	251	0.6179205571282254	1
352	FT911-2383	252	0.6179205571282254	1
352	FT911-3009	253	0.6179205571282254	1
352	FT911-4172	254	0.6179205571282254	1
352	FT911-379	255	0.6179205571282254	1
352	FT911-3230	256	0.6179205571282254	1
352	FT911-3344	257	0.6179205571282254	1
352	FT911-2373	258	0.6179205571282254	1
352	FT911-3441	259	0.615434050005768	1
352	FT911-808	260	0.615434050005768	1
352	FT911-287	261	0.615434050005768	1
352	FT911-3446	262	0.615434050005768	1
352	FT911-2451	263	0.615434050005768	1
352	FT911-3494	264	0.615434050005768	1
352	FT911-4961	265	0.6111668733190934	1
352	FT911-5296	266	0.6092038718289041	1
352	FT911-4668	267	0.6060262245989859	1
352	FT911-2929	268	0.6060262245989859	1
352	FT911-705	269	0.6060262245989859	1
352	FT911-535	270	0.6060262245989859	1
352	FT911-4227	271	0.6060262245989859	1
352	FT911-3929	272	0.6060262245989859	1
352	FT911-2968	273	0.6060262245989859	1
352	FT911-2453	274	0.6060262245989859	1
352	FT911-3786	275	0.6060262245989859	1
352	FT911-2052	276	0.6060262245989859	1
352	FT911-4896	277	0.6060262245989859	1
352	FT911-834	278	0.6060262245989859	1
352	FT911-2176	279	0.6060262245989859	1
352	FT911-2218	280	0.6060262245989859	1
352	FT911-3410	281	0.6060262245989859	1
352	FT911-2484	282	0.6060262245989859	1
352	FT911-3157	283	0.6060262245989859	1
352	FT911-1305	284	0.6056819250901682	1
352	FT911-418	285	0.6056819250901682	1
352	FT911-2674	286	0.6056819250901682	1
352	FT911-4067	287	0.6054868575315869	1
352	FT911-794	288	0.6047022152690581	1
352	FT911-2572	289	0.6027519118784521	1
352	FT911-791	290	0.6016554328445277	1
352	FT911-2387	291	0.6016554328445277	1
352	FT911-2388	292	0.6016554328445277	1
352	FT911-2455	293	0.6006201998302885	1
352	FT911-2792	294	0.5994713934558704	1
352	FT911-5177	295	0.5990094276487288	1
352	FT911-2796	296	0.5983237439894556	1
352	FT911-521	297	0.5983237439894556	1
352	FT911-1501	298	0.5983237439894556	1
352	FT911-2539	299	0.5983237439894556	1
352	FT911-420	300	0.5983237439894556	1
352	FT911-4835	301	0.5983237439894556	1
352	FT911-3159	302	0.5983237439894556	1
352	FT911-473	303	0.5983237439894556	1
352	FT911-156	304	0.5983237439894556	1
352	FT911-3731	305	0.5983237439894556	1
352	FT911-476	306	0.5983237439894556	1
352	FT911-1831	307	0.5983237439894556	1
352	FT911-3232	308	0.5983237439894556	1
352	FT911-2774	309	0.5983237439894556	1
352	FT911-2260	310	0.5983237439894556	1
352	FT911-4089	311	0.5983237439894556	1
352	FT911-1352	312	0.5983237439894556	1
352	FT911-4015	313	0.5983237439894556	1
352	FT911-1773	314	0.5983237439894556	1
352	FT911-2040	315	0.5983237439894556	1
352	FT911-4516	316	0.5983237439894556	1
352	FT911-1079	317	0.5983237439894556	1
352	FT911-106	318	0.5983237439894556	1
352	FT911-139	319	0.5983237439894556	1
352	FT911-5049	320	0.5983237439894556	1
352	FT911-994	321	0.5983237439894556	1
352	FT911-1663	322	0.5983237439894556	1
352	FT911-367	323	0.5983237439894556	1
352	FT911-613	324	0.5983237439894556	1
352	FT911-1148	325	0.5983237439894556	1
352	FT911-3106	326	0.5971900046254796	1
352	FT911-4216	327	0.5971900046254796	1
352	FT911-1529	328	0.5971900046254796	1
352	FT911-182	329	0.5971900046254796	1
352	FT911-4195	330	0.5969270383457198	1
352	FT911-248	331	0.5949413706000617	1
352	FT911-2454	332	0.5949413706000617	1
352	FT911-3003	333	0.5949413706000617	1
352	FT911-3720	334	0.5940634246850031	1
352	FT911-3865	335	0.5940634246850031	1
352	FT911-3442	336	0.5940634246850031	1
352	FT911-2016	337	0.5940634246850031	1
352	FT911-2432	338	0.5940634246850031	1
352	FT911-4960	339	0.5940634246850031	1
352	FT911-140	340	0.5940634246850031	1
352	FT911-2458	341	0.5940634246850031	1
352	FT911-2618	342	0.5932138953440329	1
352	FT911-2087	343	0.5932138953440329	1
352	FT911-4856	344	0.5932138953440329	1
352	FT911-3278	345	0.5932138953440329	1
352	FT911-932	346	0.5932138953440329	1
352	FT911-2661	347	0.5907776432748391	1
352	FT911-765	348	0.5843009981522285	1
352	FT911-4569	349	0.5831058491133887	1
352	FT911-4057	350	0.5831058491133887	1
352	FT911-2334	351	0.5831058491133887	1
352	FT911-499	352	0.5790367082739933	1
352	FT911-2820	353	0.577244389796127	1
352	FT911-4645	354	0.577244389796127	1
352	FT911-4479	355	0.5770699633518642	1
352	FT911-39	356	0.5752777924475023	1
352	FT911-3345	357	0.5752777924475023	1
352	FT911-3261	358	0.5752777924475023	1
352	FT911-137	359	0.5752777924475023	1
352	FT911-2457	360	0.5752777924475023	1
352	FT911-3153	361	0.5752777924475023	1
352	FT911-2652	362	0.5752777924475023	1
352	FT911-1407	363	0.5752777924475023	1
352	FT911-3910	364	0.5752777924475023	1
352	FT911-2948	365	0.5752777924475023	1
352	FT911-2300	366	0.5752777924475023	1
352	FT911-404	367	0.5752777924475023	1
352	FT911-3618	368	0.5752777924475023	1
352	FT911-4040	369	0.5752777924475023	1
352	FT911-3006	370	0.5752777924475023	1
352	FT911-4784	371	0.5752777924475023	1
352	FT911-4164	372	0.574666426657799	1
352	FT911-1114	373	0.574666426657799	1
352	FT911-854	374	0.5727762727282248	1
352	FT911-3895	375	0.5727762727282248	1
352	FT911-3793	376	0.5718990456262909	1
352	FT911-484	377	0.5709896135563126	1
352	FT911-2806	378	0.5709896135563126	1
352	FT911-135	379	0.5709896135563126	1
352	FT911-2605	380	0.5709896135563126	1
352	FT911-489	381	0.5709896135563126	1
352	FT911-1304	382	0.5704269368038308	1
352	FT911-1309	383	0.5704269368038308	1
352	FT911-610	384	0.5695193725279681	1
352	FT911-2660	385	0.5686461225593811	1
352	FT911-4383	386	0.5686461225593811	1
352	FT911-2343	387	0.5686461225593811	1
352	FT911-2197	388	0.5686461225593811	1
352	FT911-1043	389	0.5686461225593811	1
352	FT911-504	390	0.5686461225593811	1
352	FT911-5343	391	0.5686461225593811	1
352	FT911-3546	392	0.5686461225593811	1
352	FT911-992	393	0.5686461225593811	1
352	FT911-4076	394	0.5686461225593811	1
352	FT911-3562	395	0.5686461225593811	1
352	FT911-2645	396	0.5686461225593811	1
352	FT911-2118	397	0.5686461225593811	1
352	FT911-3354	398	0.5686461225593811	1
352	FT911-4117	399	0.5686461225593811	1
352	FT911-5079	400	0.5686461225593811	1
352	FT911-5237	401	0.5642306360716426	1
352	FT911-480	402	0.5624740188926736	1
352	FT911-2818	403	0.5624740188926736	1
352	FT911-285	404	0.5624740188926736	1
352	FT911-284	405	0.5624740188926736	1
352	FT911-4378	406	0.5624740188926736	1
352	FT911-5265	407	0.5624740188926736	1
352	FT911-1673	408	0.5624740188926736	1
352	FT911-4116	409	0.5624740188926736	1
352	FT911-2380	410	0.5624740188926736	1
352	FT911-3868	411	0.5624740188926736	1
352	FT911-4643	412	0.5624740188926736	1
352	FT911-559	413	0.5624740188926736	1
352	FT911-4178	414	0.5624740188926736	1
352	FT911-4315	415	0.5624740188926736	1
352	FT911-4650	416	0.5582801194114428	1
352	FT911-1455	417	0.5582801194114428	1
352	FT911-3109	418	0.5540052274150868	1
352	FT911-2569	419	0.5540052274150868	1
352	FT911-4050	420	0.5540052274150868	1
352	FT911-2002	421	0.5483551668287523	1
352	FT911-1576	422	0.5483551668287523	1
352	FT911-4381	423	0.5483551668287523	1
352	FT911-540	424	0.5483551668287523	1
352	FT911-3535	425	0.5483551668287523	1
352	FT911-4767	426	0.5483551668287523	1
352	FT911-3922	427	0.5434902697397445	1
352	FT911-789	428	0.5407397551228121	1
352	FT911-2522	429	0.5407397551228121	1
352	FT911-4658	430	0.5407397551228121	1
352	FT911-1198	431	0.5407397551228121	1
352	FT911-2795	432	0.5407397551228121	1
352	FT911-2790	433	0.5407397551228121	1
352	FT911-4790	434	0.5407397551228121	1
352	FT911-4088	435	0.5407397551228121	1
352	FT911-4168	436	0.5407397551228121	1
352	FT911-4020	437	0.5368554876468506	1
352	FT911-1266	438	0.5361039909026696	1
352	FT911-5340	439	0.5361039909026696	1
352	FT911-2270	440	0.5361039909026696	1
352	FT911-1971	441	0.5361039909026696	1
352	FT911-3936	442	0.5216035193303226	1
352	FT911-1062	443	0.5216035193303226	1
352	FT911-519	444	0.5216035193303226	1
352	FT911-801	445	0.5197463692275212	1
352	FT911-1556	446	0.5184397449384853	1
352	FT911-3692	447	0.5167495157455382	1
352	FT911-4800	448	0.5167495157455382	1
352	FT911-2994	449	0.5134179817273001	1
352	FT911-3361	450	0.5134179817273001	1
352	FT911-1315	451	0.5134179817273001	1
352	FT911-5264	452	0.5134179817273001	1
352	FT911-5341	453	0.5124157140647908	1
352	FT911-1477	454	0.5124157140647908	1
352	FT911-2819	455	0.5124157140647908	1
352	FT911-2996	456	0.504866853758891	1
352	FT911-2196	457	0.5041707725560381	1
352	FT911-3387	458	0.5030428027459979	1
352	FT911-3933	459	0.5030428027459979	1
352	FT911-485	460	0.49824324139810366	1
352	FT911-1042	461	0.49824324139810366	1
352	FT911-1502	462	0.49224293128432783	1
352	FT911-2980	463	0.4900274210839815	1
352	FT911-2985	464	0.4821102140889623	1
352	FT911-2829	465	0.4650763408422338	1
352	FT911-4850	466	0.46373070255591786	1
352	FT911-4385	467	0.4472135954999579	1
352	FT911-3855	468	0.4472135954999579	1
352	FT911-2942	469	0.4472135954999579	1
352	FT911-3493	470	0.4472135954999579	1
352	FT911-1941	471	0.4472135954999579	1
352	FT911-2005	472	0.4472135954999579	1
352	FT911-3921	473	0.4472135954999579	1
352	FT911-1620	474	0.4472135954999579	1
352	FT911-4654	475	0.4472135954999579	1
352	FT911-2687	476	0.4472135954999579	1
352	FT911-1118	477	0.4472135954999579	1
352	FT911-2185	478	0.4472135954999579	1
352	FT911-3357	479	0.4472135954999579	1
352	FT911-3434	480	0.4472135954999579	1
352	FT911-4361	481	0.4472135954999579	1
352	FT911-3021	482	0.4472135954999579	1
352	FT911-3761	483	0.4472135954999579	1
352	FT911-2695	484	0.4472135954999579	1
352	FT911-435	485	0.4472135954999579	1
352	FT911-3241	486	0.4472135954999579	1
352	FT911-4343	487	0.4472135954999579	1
352	FT911-4922	488	0.4472135954999579	1
352	FT911-3866	489	0.4472135954999579	1
352	FT911-3522	490	0.4472135954999579	1
352	FT911-3134	491	0.4472135954999579	1
352	FT911-1124	492	0.4472135954999579	1
352	FT911-4341	493	0.4472135954999579	1
352	FT911-3388	494	0.4472135954999579	1
352	FT911-2056	495	0.4472135954999579	1
352	FT911-2447	496	0.4472135954999579	1
352	FT911-2514	497	0.4472135954999579	1
352	FT911-3846	498	0.4472135954999579	1
352	FT911-5232	499	0.4472135954999579	1
352	FT911-199	500	0.4472135954999579	1
352	FT911-2506	501	0.4472135954999579	1
352	FT911-1930	502	0.4472135954999579	1
352	FT911-1508	503	0.4472135954999579	1
352	FT911-3680	504	0.4472135954999579	1
352	FT911-1897	505	0.4472135954999579	1
352	FT911-2488	506	0.4472135954999579	1
352	FT911-1276	507	0.4472135954999579	1
352	FT911-5319	508	0.4472135954999579	1
352	FT911-2757	509	0.4472135954999579	1
352	FT911-2625	510	0.4472135954999579	1
352	FT911-42	511	0.4472135954999579	1
352	FT911-1134	512	0.4472135954999579	1
352	FT911-3913	513	0.4472135954999579	1
352	FT911-2551	514	0.4472135954999579	1
352	FT911-5121	515	0.4472135954999579	1
352	FT911-2620	516	0.4472135954999579	1
352	FT911-4606	517	0.4472135954999579	1
352	FT911-177	518	0.4472135954999579	1
352	FT911-3739	519	0.4472135954999579	1
352	FT911-680	520	0.4472135954999579	1
352	FT911-586	521	0.4472135954999579	1
352	FT911-75	522	0.4472135954999579	1
352	FT911-2017	523	0.4472135954999579	1
352	FT911-2573	524	0.4472135954999579	1
352	FT911-5022	525	0.4472135954999579	1
352	FT911-506	526	0.4472135954999579	1
352	FT911-3962	527	0.4472135954999579	1
352	FT911-4541	528	0.4472135954999579	1
352	FT911-1929	529	0.4472135954999579	1
352	FT911-2144	530	0.4472135954999579	1
352	FT911-2584	531	0.4472135954999579	1
352	FT911-4176	532	0.4472135954999579	1
352	FT911-3887	533	0.4472135954999579	1
352	FT911-3582	534	0.4472135954999579	1
352	FT911-3850	535	0.4472135954999579	1
352	FT911-2349	536	0.4472135954999579	1
352	FT911-1872	537	0.4472135954999579	1
352	FT911-4903	538	0.4472135954999579	1
352	FT911-337	539	0.4472135954999579	1
352	FT911-2187	540	0.4472135954999579	1
352	FT911-3911	541	0.4472135954999579	1
352	FT911-1432	542	0.4472135954999579	1
352	FT911-3152	543	0.4472135954999579	1
352	FT911-2672	544	0.4472135954999579	1
352	FT911-683	545	0.4472135954999579	1
352	FT911-872	546	0.4472135954999579	1
352	FT911-2653	547	0.4472135954999579	1
352	FT911-2460	548	0.4472135954999579	1
352	FT911-2690	549	0.4472135954999579	1
352	FT911-967	550	0.4472135954999579	1
352	FT911-3133	551	0.4472135954999579	1
352	FT911-3462	552	0.4472135954999579	1
352	FT911-3630	553	0.4472135954999579	1
352	FT911-2206	554	0.4472135954999579	1
352	FT911-2074	555	0.4472135954999579	1
352	FT911-2298	556	0.4472135954999579	1
352	FT911-887	557	0.4472135954999579	1
352	FT911-1958	558	0.4472135954999579	1
352	FT911-3291	559	0.4472135954999579	1
352	FT911-935	560	0.4472135954999579	1
352	FT911-118	561	0.4472135954999579	1
352	FT911-916	562	0.4472135954999579	1
352	FT911-2694	563	0.4472135954999579	1
352	FT911-740	564	0.4472135954999579	1
352	FT911-253	565	0.4472135954999579	1
352	FT911-3243	566	0.4472135954999579	1
352	FT911-2500	567	0.4472135954999579	1
352	FT911-3718	568	0.4472135954999579	1
352	FT911-739	569	0.4472135954999579	1
352	FT911-3185	570	0.4472135954999579	1
352	FT911-1399	571	0.4472135954999579	1
352	FT911-904	572	0.4472135954999579	1
352	FT911-853	573	0.4472135954999579	1
352	FT911-598	574	0.4472135954999579	1
352	FT911-208	575	0.4472135954999579	1
352	FT911-4238	576	0.4472135954999579	1
352	FT911-969	577	0.4472135954999579	1
352	FT911-127	578	0.4472135954999579	1
352	FT911-3156	579	0.4472135954999579	1
352	FT911-1307	580	0.4472135954999579	1
352	FT911-3907	581	0.4472135954999579	1
352	FT911-3053	582	0.4472135954999579	1
352	FT911-4289	583	0.4472135954999579	1
352	FT911-5205	584	0.4472135954999579	1
352	FT911-3509	585	0.4472135954999579	1
352	FT911-1882	586	0.4472135954999579	1
352	FT911-2068	587	0.4472135954999579	1
352	FT911-2691	588	0.4472135954999579	1
352	FT911-3356	589	0.4472135954999579	1
352	FT911-3818	590	0.4472135954999579	1
352	FT911-3833	591	0.4472135954999579	1
352	FT911-4421	592	0.4472135954999579	1
352	FT911-2949	593	0.4472135954999579	1
352	FT911-4589	594	0.4472135954999579	1
352	FT911-2179	595	0.4472135954999579	1
352	FT911-289	596	0.4472135954999579	1
352	FT911-1069	597	0.4472135954999579	1
352	FT911-632	598	0.4472135954999579	1
352	FT911-743	599	0.4472135954999579	1
352	FT911-1883	600	0.4472135954999579	1
352	FT911-1208	601	0.4472135954999579	1
352	FT911-806	602	0.4472135954999579	1
352	FT911-3255	603	0.4472135954999579	1
352	FT911-4918	604	0.4472135954999579	1
352	FT911-290	605	0.4472135954999579	1
352	FT911-4438	606	0.4472135954999579	1
352	FT911-2882	607	0.4472135954999579	1
352	FT911-5192	608	0.4472135954999579	1
352	FT911-3790	609	0.4472135954999579	1
352	FT911-5066	610	0.4472135954999579	1
352	FT911-2461	611	0.4472135954999579	1
352	FT911-1538	612	0.4472135954999579	1
352	FT911-1781	613	0.4472135954999579	1
352	FT911-78	614	0.4472135954999579	1
352	FT911-5303	615	0.4472135954999579	1
352	FT911-3119	616	0.4472135954999579	1
352	FT911-171	617	0.4472135954999579	1
352	FT911-491	618	0.4472135954999579	1
352	FT911-2306	619	0.4472135954999579	1
352	FT911-4310	620	0.4472135954999579	1
352	FT911-4675	621	0.4472135954999579	1
352	FT911-1528	622	0.4472135954999579	1
352	FT911-848	623	0.4472135954999579	1
352	FT911-4335	624	0.4472135954999579	1
352	FT911-5085	625	0.4472135954999579	1
352	FT911-105	626	0.4472135954999579	1
352	FT911-4946	627	0.4472135954999579	1
352	FT911-2832	628	0.4472135954999579	1
352	FT911-2786	629	0.4472135954999579	1
352	FT911-2125	630	0.4472135954999579	1
352	FT911-1084	631	0.4472135954999579	1
352	FT911-4235	632	0.4472135954999579	1
352	FT911-5359	633	0.4472135954999579	1
352	FT911-5246	634	0.4472135954999579	1
352	FT911-3632	635	0.4472135954999579	1
352	FT911-1337	636	0.4472135954999579	1
352	FT911-4003	637	0.4472135954999579	1
352	FT911-1975	638	0.4472135954999579	1
352	FT911-4458	639	0.4472135954999579	1
352	FT911-3478	640	0.4472135954999579	1
352	FT911-3639	641	0.4472135954999579	1
